Unnamed: 0,ID,Fullname,Birthday,Sex,Hometown,Jobtype,Salary,Marital Status
7806,123456789012,Nguyễn Văn A,12/04/1988,Male,Hà Giang,Engineer,250.0,Married
7807,123456789012,Nguyễn Thị Anh Thu,25/04/1995,Female,Hải Phòng,Teacher,15.0,Single
7808,174568239102,Nguyễn Thanh Long,28/05/1982,Male,Ninh Thuận,Software Engineer,45.0,Married
7809,123456789101,Nguyễn Văn A,15/07/1985,Male,Đà Nẵng,Software Engineer,30.0,Single
7810,123456789101,Nguyễn Thị Minh Khai,23/04/1984,Female,Phú Yên,Teacher,20.0,Single
7811,123456789012,Nguyễn Văn An,12/05/1982,Male,Gia Lai,Engineer,500.0,Married
7812,987654321098,Nguyễn Văn A,20/03/1995,Male,Phú Thọ,engineer,200.0,Single
7813,123456789012,Nguyễn Văn A,20/02/1990,Male,Hồ Chí Minh,Software Engineer,500.0,Single
7814,123456789012,Nguyễn Văn Anh,12/07/1980,Male,Quảng Nam,Engineer,500.0,Married
7815,512345678901,Nguyễn Thị Minh Huệ,20/10/1992,Female,Bình Phước,Teacher,15.0,Married
7816,123456789012,Nguyễn Thị Mai,22/05/1995,Female,Thái Nguyên,teacher,15.0,Single
7817,123456789012,Nguyễn Văn Anh,05/05/1985,Female,Lâm Đồng,Software Developer,600.0,Married
7818,123456789012,Nguyễn Văn Anh,16/07/1985,Male,Vĩnh Long,Software Engineer,500.0,Married
7819,243564789123,Nguyễn Văn Minh,20/09/1989,Male,Quảng Trị,Engineer,700.0,Single
7820,458397654321,Nguyễn Văn Anh,20/04/1980,Male,Bình Dương,Software Engineer,45.0,Married
7821,123456789012,Nguyễn Thị Mai,12/05/1993,Female,Bình Định,Teacher,15.0,Single
7822,123456789012,Nguyễn Văn Anh,20/05/1990,Male,Thừa Thiên Huế,Engineer,300.0,Single
7823,123456789012,Nguyễn Văn Hung,20/02/1980,Male,Đà Nẵng,Software Developer,45.0,Single
7824,123456789012,Nguyễn Thị Minh Khai,20/11/1989,Female,Thái Bình,Teacher,50.0,Single
7825,548679123765,Nguyễn Văn Thanh,22/05/1990,Male,Quảng Bình,Software Engineer,18.0,Single
7826,345678123409,Nguyễn Văn A,12/04/1990,Male,Quảng Nam,Software Developer,30.0,Single
7827,746231999245,Nguyễn Văn Thanh,16/06/1980,Male,Kon Tum,Engineer,640.0,Married
7828,123456789012,Nguyễn Thị Minh Khai,17/06/1988,Female,Thái Nguyên,Ophthalmologist,400.0,Married
7829,123456789123,Lê Quang Hòa,14/05/1985,Male,Nghệ An,Banker,20.0,Married
7830,129838475691,Nguyễn Văn Anh,12/05/1990,Female,Lai Châu,Software Engineer,700.0,Married
7831,123456789123,Nguyễn Văn Anh,12/04/1989,Male,Hồ Chí Minh,Software Engineer,20.0,Single
7832,123456789012,Nguyễn Thị Lan,30/03/1990,Female,Hà Tĩnh,Teacher,20.0,Married
7833,123456789012,Nguyễn Văn A,29/05/1989,Male,An Giang,Software Developer,15.0,Single
7834,546789123456,Nguyễn Văn An,12/04/1985,Male,Kon Tum,Engineer,650.0,Married
7835,982345872349,Nguyễn Hoàng Nam,23/07/1987,Male,Bắc Ninh,Software Engineer,500.0,Single
7836,125689045321,Nguyễn Thị Minh Châu,10/02/1985,Female,Thái Nguyên,Teacher,45.0,Married
7837,123456789012,Nguyễn Thị Minh Khai,12/05/1988,Female,Phú Yên,Teacher,17.0,Single
7838,123456789012,Nguyễn Văn An,05/12/1990,Male,Quảng Trị,Engineer,500.0,Married
7839,123456789123,Nguyễn Văn A,20/07/1990,Male,Đồng Nai,Engineer,500.0,Single
7840,987654321098,Nguyễn Văn An,12/09/1989,Male,Cà Mau,Software Engineer,500.0,Single
7841,123456789123,Nguyễn Văn A,15/05/1985,Male,Bắc Kạn,Engineer,25.0,Married
7842,123456789012,Nguyễn Văn Anh,08/10/1990,Female,Bình Thuận,Software Developer,15.0,Single
7843,123456789123,Nguyễn Văn An,24/06/1982,Male,Long An,Software Engineer,25.0,Married
7844,835792615800,Trần Văn Thuận,16/02/1988,Male,Ninh Thuận,Software Developer,25.0,Single
7845,123456789012,Nguyễn Văn An,12/04/1988,Male,Cà Mau,Engineer,25.0,Single
7846,123456789012,Trần Quốc Khánh,20/07/1980,Male,Bình Định,Engineer,500.0,Married
7847,988541238795,Nguyễn Thị Minh Khai,12/05/1976,Female,Thừa Thiên Huế,Software Engineer,500.0,Married
7848,123456789123,Trần Ngọc Minh,22/08/1990,Male,Quảng Ngãi,Engineer,8.0,Married
7849,123456789123,Nguyễn Văn An,12/05/1985,Male,Hậu Giang,Teacher,200.0,Married
7850,123456789012,Nguyễn Thị Mai,12/05/1985,Female,Cao Bằng,Teacher,15.0,Married
7851,123456789123,Nguyễn Văn A,20/10/1990,Male,Cần Thơ,engineer,500.0,Single
7852,123456789012,Nguyễn Thị Anh Thu,20/07/1990,Female,Thừa Thiên Huế,Teacher,15.0,Married
7853,123456789012,Nguyễn Văn Anh,19/08/1982,Male,Đồng Nai,Engineer,15.0,Single
7854,986231897423,Nguyễn Hữu Phong,02/08/1990,Male,Bình Phước,Engineer,758.0,Married
7855,123456789012,Nguyễn Văn An,15/02/1987,Male,Sóc Trăng,Software Engineer,20.0,Single
7856,123456789012,Nguyễn Văn A,20/05/1995,Male,Kiên Giang,Engineer,300.0,Single
7857,123456789012,Nguyễn Văn An,02/03/1988,Male,Hà Giang,Software Developer,22.0,Single
7858,123456789012,Nguyễn Văn An,12/04/1985,Male,Tiền Giang,Engineer,500.0,Married
7859,123456789012,Nguyễn Văn An,15/04/1990,Male,Thanh Hóa,Software Engineer,20.0,Single
7860,857293740292,Nguyễn Thị Minh Khai,15/05/1987,Female,Bình Dương,Doctor,27.0,Married
7861,573829462912,Nguyễn Thị Bích Hạnh,12/04/1982,Female,Đồng Nai,Teacher,15.0,Married
7862,123456789012,Nguyễn Văn Anh,21/05/1990,Male,Bình Thuận,Software Developer,25.0,Single
7863,123456789012,Nguyễn Văn A,12/08/1987,Male,Bắc Kạn,Software Engineer,30.0,Single
7864,123456789012,Nguyễn Văn A,20/07/1990,Male,Thái Nguyên,Engineer,15.0,Single
7865,123456789012,Nguyễn Văn A,30/01/1992,Male,Đồng Nai,Engineer,500.0,Single
7866,123456789123,Nguyễn Văn A,15/06/1985,Male,Đồng Nai,Teacher,15.0,Married
7867,123456789123,Nguyễn Văn Hiếu,17/03/1990,Male,Đà Nẵng,Software Engineer,20.0,Single
7868,123456789012,Nguyễn Văn An,03/05/1987,Male,Lâm Đồng,Engineer,15.0,Married
7869,123456789012,Phạm Văn Minh,19/06/1987,Male,Thái Nguyên,Software Engineer,15.0,Married
7870,123456789012,Nguyễn Văn An,20/09/1985,Male,Hậu Giang,Engineer,20.0,Married
7871,123456789012,Nguyễn Văn A,20/02/1990,Male,Tuyên Quang,Software Engineer,500.0,Married
7872,387465982476,Nguyễn Thị Mai,09/04/1985,Female,Ninh Bình,Accountant,40.0,Married
7873,123456789012,Nguyễn Văn An,25/06/1990,Male,Yên Bái,Software Engineer,500.0,Single
7874,123456789123,Nguyễn Văn Anh,14/07/1990,Male,Hải Phòng,Engineer,50.0,Married
7875,123456789012,Nguyễn Văn An,16/04/1987,Male,Cà Mau,Engineer,800.0,Married
7876,123456789012,Nguyễn Văn An,12/05/1990,Male,Cao Bằng,Engineer,500.0,Single
7877,123456789012,Nguyễn Văn Anh,12/05/1993,Male,Ninh Thuận,Software Engineer,500.0,Married
7878,123456789012,Nguyễn Thị Minh Khai,18/04/1982,Female,Trà Vinh,Teacher,20.0,Married
7879,123456789012,Nguyễn Văn A,15/03/1986,Male,Gia Lai,Software Engineer,50.0,Married
7880,123456789123,Nguyễn Văn An,25/05/1985,Male,Hồ Chí Minh,Teacher,500.0,Married
7881,123456789012,Nguyễn Thị Minh Khai,24/07/1986,Female,Lạng Sơn,Teacher,450.0,Married
7882,123456789012,Nguyễn Văn An,23/07/1985,Male,Hà Tĩnh,Engineer,500.0,Married
7883,324875912634,Nguyễn Thị Minh Khai,23/04/1990,Female,Long An,Engineer,350.0,Single
7884,785964200145,Nguyễn Văn Anh,25/07/1995,Female,Sơn La,teacher,15.0,Single
7885,912834561237,Nguyễn Văn Hiếu,29/07/1992,Male,Nghệ An,Software Engineer,35.0,Single
7886,987654321012,Nguyễn Văn A,01/02/1980,Male,Hồ Chí Minh,Engineer,700.0,Married
7887,123456789012,Nguyễn Văn A,29/05/1991,Male,Thái Bình,Engineer,500.0,Single
7888,123456789012,Nguyễn Thị Bích Lê,07/03/1987,Female,Gia Lai,Office Manager,300.0,Married
7889,145678902345,Nguyễn Văn An,30/10/1990,Male,Hậu Giang,Engineer,50.0,Married
7890,309485726493,Nguyễn Thị Hoa,23/06/1987,Female,Tuyên Quang,Teacher,17.0,Married
7891,123456789012,Nguyễn Văn An,21/06/1990,Male,Phú Thọ,Engineer,750.0,Single
7892,123456789012,Nguyễn Văn A,25/04/1990,Male,An Giang,Software Engineer,23.0,Single
7893,123456789012,Nguyễn Thị Hồng Nhung,23/06/1990,Female,Đồng Nai,Teacher,15.0,Single
7894,123456789123,Nguyễn Văn Anh,15/02/1990,Female,Nam Định,Accountant,35.0,Single
7895,123456789012,Nguyễn Thanh Trầng,20/07/1990,Female,Ninh Bình,Software Engineer,500.0,Single
7896,123456789012,Nguyễn Văn Anh,15/06/1990,Male,Thái Nguyên,Software Developer,20.0,Single
7897,123456789012,Nguyễn Văn A,26/07/1985,Male,Hà Giang,Engineer,20.0,Single
7898,321465798032,Trần Bảo Hoàng,16/08/1989,Male,Hà Tĩnh,Software Developer,15.0,Single
7899,123456789012,Nguyễn Văn A,12/07/1985,Male,Bà Rịa - Vũng Tàu,Engineer,500.0,Married
7900,123456789012,Nguyễn Văn A,15/05/1990,Male,Quảng Trị,Engineer,500.0,Married
7901,123456789012,Nguyễn Văn A,12/07/1985,Male,Kiên Giang,Software Engineer,300.0,Married
7902,123456789012,Nguyễn Văn Anh,24/05/1985,Male,Bình Thuận,Software Developer,300.0,Single
7903,123456789012,Nguyễn Thị Kim Anh,09/04/1985,Female,Bắc Ninh,Teacher,15.0,Married
7904,123456789123,Nguyễn Văn A,12/06/1985,Male,Bình Dương,Software Engineer,500.0,Married
7905,123456789012,Nguyễn Văn An,01/02/1985,Male,Ninh Bình,Engineer,700.0,Married
7906,123456789012,Nguyễn Văn An,12/05/1990,Male,Nghệ An,Software Engineer,20.0,Single
7907,134567892345,Nguyễn Văn Anh,05/03/1985,Female,Ninh Thuận,Engineer,700.0,Married
7908,123456789012,Nguyễn Văn A,25/05/1995,Male,Thanh Hóa,Software Engineer,15.0,Single
7909,123456789012,Trần Văn Minh,08/05/1988,Male,Đà Nẵng,Software Engineer,500.0,Married
7910,123456789012,Nguyễn Văn An,12/04/1986,Male,Bình Thuận,Software Developer,20.0,Married
7911,123456789123,Nguyễn Văn Anh,15/06/1985,Male,Bến Tre,Software Engineer,500.0,Married
7912,123456789012,Nguyễn Thị Kim Ngân,13/06/1985,Female,Phú Yên,Engineer,500.0,Married
7913,123456789012,Nguyễn Văn A,20/03/1985,Male,Bình Thuận,Engineer,400.0,Married
7914,673289106548,Nguyễn Văn An,22/11/1995,Male,Đà Nẵng,Software Engineer,450.0,Single
7915,123456789012,Nguyễn Văn Anh,20/04/1990,Female,Phú Yên,Teacher,10.0,Single
7916,876543210987,Nguyễn Thị Hoa,20/08/1980,Female,Vĩnh Long,Teacher,700.0,Married
7917,123456789012,Nguyễn Văn Anh,01/03/1987,Female,Nam Định,Teacher,15.0,Married
7918,123456789012,Nguyễn Văn An,01/11/1992,Male,Đắk Nông,Engineer,500.0,Single
7919,123456789012,Nguyễn Văn A,12/05/1975,Male,Hải Dương,Engineer,500.0,Married
7920,124839746590,Nguyễn Văn Anh,14/05/1976,Female,Nghệ An,Dentist,789.0,Married
7921,123456789012,Nguyễn Văn A,29/07/1992,Male,Nghệ An,Software Developer,50.0,Single
7922,123456789012,Nguyễn Văn Anh,20/07/1990,Female,Trà Vinh,Teacher,15.0,Single
7923,123456789123,Nguyễn Thị Bích Ngoc,15/07/1985,Female,Sóc Trăng,Banker,500.0,Married
7924,123456789012,Nguyễn Văn An,13/05/1987,Male,Trà Vinh,Engineer,700.0,Married
7925,937645827461,Nguyễn Thị Minh Anh,30/07/1995,Female,Trà Vinh,Doctor,130.0,Married
7926,123456789012,Nguyễn Văn Anh,21/05/1990,Male,Kon Tum,Software Developer,200.0,Single
7927,123456789012,Nguyễn Văn A,15/07/1980,Male,Gia Lai,Engineer,50.0,Married
7928,123456789012,Nguyễn Thị Anh Thu,16/04/1985,Female,Lào Cai,Teacher,200.0,Married
7929,123456789012,Nguyễn Thị Thu Trầng,04/07/1987,Female,Bắc Ninh,Teacher,15.0,Married
7930,123456789012,Nguyễn Thị Minh Khai,25/10/1993,Female,Bình Phước,Engineer,700.0,Single
7931,123456789012,Nguyễn Thị Minh Khai,12/08/1980,Female,Đắk Lắk,Teacher,23.0,Married
7932,345678123456,Nguyễn Văn Anh,15/08/1980,Male,Bến Tre,Engineer,700.0,Married
7933,123456789123,Nguyễn Thị Binh,20/11/1980,Female,Thái Nguyên,teacher,20.0,Married
7934,123456789012,Nguyễn Phi Hùng,12/05/1990,Male,Đắk Nông,Architect,800.0,Single
7935,934758123421,Nguyễn Văn An,25/12/1992,Male,Thừa Thiên Huế,Software Engineer,45.0,Single
7936,542882780321,Nguyễn Văn Anh,12/05/1992,Male,Ninh Bình,Software Developer,12.0,Single
7937,235789312345,Nguyễn Văn A,20/03/1995,Male,Hậu Giang,Teacher,500.0,Single
7938,123456789012,Nguyễn Thị Lan,22/10/1995,Female,Thanh Hóa,Teacher,800.0,Single
7939,578391204888,Nguyễn Thị Minh Khai,14/04/1988,Female,Đồng Nai,Doctor,55.0,Single
7940,123456789012,Trần Quang Khai,15/06/1982,Male,Ninh Bình,Software Engineer,500.0,Married
7941,987654321012,Nguyễn Văn A,12/05/1985,Male,Hà Nam,Software Engineer,500.0,Married
7942,123456789123,Nguyễn Văn Tùng,15/07/1987,Male,Cần Thơ,Software Engineer,450.0,Married
7943,950879126338,Nguyễn Thị Hồng Nhung,21/07/1987,Female,Thừa Thiên Huế,Software Engineer,18.0,Single
7944,784569123654,Nguyễn Thị Minh Khai,20/05/1985,Female,Hải Dương,Software Engineer,50.0,Single
7945,123456789012,Nguyễn Văn An,15/06/1989,Male,Bình Định,Software Engineer,500.0,Single
7946,123456789012,Nguyễn Thị Kim Anh,21/09/1993,Female,Lạng Sơn,Teacher,15.0,Married
7947,123456789012,Nguyễn Văn An,15/06/1985,Male,Đà Nẵng,Software Developer,350.0,Married
7948,123456789012,Nguyễn Văn A,18/05/1992,Male,Cao Bằng,Software Developer,13.0,Single
7949,453682104992,Nguyễn Thị Anh,15/07/1995,Female,Cần Thơ,Teacher,20.0,Single
7950,123456789012,Nguyễn Văn An,20/04/1990,Male,Bình Phước,Software Engineer,20.0,Single
7951,123456789012,Nguyễn Văn A,20/07/1990,Male,Bình Định,Software Developer,20.0,Single
7952,123456789012,Nguyễn Văn A,12/03/1985,Male,Tiền Giang,Software Engineer,15.0,Single
7953,123456789012,Nguyễn Văn An,20/05/1990,Male,Lâm Đồng,Software Engineer,600.0,Single
7954,123456789321,Nguyễn Văn Anh,20/04/1990,Female,Hải Dương,Teacher,15.0,Married
7955,123456789012,Nguyễn Văn An,16/07/1991,Male,Hà Nam,Software Engineer,25.0,Single
7956,123456789012,Nguyễn Văn Đức,23/02/1991,Male,Sóc Trăng,Software Developer,25.0,Single
7957,123456789012,Nguyễn Văn Minh,25/03/1995,Male,Bà Rịa - Vũng Tàu,Engineer,700.0,Single
7958,123456789012,Nguyễn Văn Thanh,01/02/1985,Male,Hồ Chí Minh,Software Engineer,18.0,Single
7959,312634897632,Nguyễn Thị Hoa,20/08/1992,Female,Lâm Đồng,Accountant,15.0,Single
7960,734567289340,Nguyễn Văn A,19/04/1977,Male,Hải Phòng,Engineer,700.0,Married
7961,123456789123,Nguyễn Văn Anh,12/05/1990,Male,Đắk Lắk,Software Engineer,22.0,Single
7962,123456789012,Nguyễn Văn A,20/12/1985,Male,Hậu Giang,Engineer,500.0,Married
7963,123456789012,Nguyễn Văn Anh,12/04/1990,Female,Cao Bằng,Teacher,15.0,Single
7964,123456789123,Nguyễn Thị Anh,24/05/1988,Female,Sóc Trăng,Teacher,15.0,Married
7965,415203862547,Nguyễn Thị Lan Anh,19/08/1983,Female,Lâm Đồng,Data Scientist,25.0,Married
7966,123456789101,Nguyễn Văn An,20/05/1990,Male,Hải Phòng,Engineer,500.0,Single
7967,123456789012,Nguyễn Thị Mai,12/06/1990,Female,Hà Giang,Teacher,35.0,Married
7968,123456789012,Nguyễn Văn A,12/11/1985,Male,Tây Ninh,Engineer,500.0,Married
7969,987654321098,Nguyễn Văn Minh,20/03/1985,Male,Yên Bái,Software Engineer,500.0,Married
7970,123456789012,Nguyễn Văn An,15/04/1985,Male,Phú Yên,Engineer,700.0,Married
7971,123456789012,Nguyễn Văn Anh,27/05/1992,Male,Hà Nội,Software Engineer,27.0,Single
7972,123456789101,Nguyễn Văn Anh,15/08/1978,Male,Yên Bái,Software Engineer,18.0,Married
7973,123456789012,Nguyễn Văn A,20/09/1995,Male,Hồ Chí Minh,Software Engineer,15.0,Single
7974,123456789012,Nguyễn Thị Minh Khai,22/04/1990,Female,Đắk Lắk,Teacher,15.0,Single
7975,123456789012,Nguyễn Văn An,10/10/1980,Male,Hải Phòng,Engineer,500.0,Married
7976,123456789012,Nguyễn Văn Anh,12/05/1990,Male,Quảng Bình,Software Developer,70.0,Single
7977,123456789012,Nguyễn Thị Mai,15/04/1980,Female,Gia Lai,banker,15.0,Married
7978,123456789123,Nguyễn Văn A,08/03/1985,Male,Bà Rịa - Vũng Tàu,Engineer,500.0,Married
7979,123456789012,Nguyễn Văn Anh,12/08/1985,Male,Thanh Hóa,Software Engineer,20.0,Single
7980,123456789012,Nguyễn Đức Toàn,20/02/1991,Male,Ninh Bình,Software Engineer,15.0,Single
7981,123456789012,Nguyễn Văn A,16/07/1987,Male,Bạc Liêu,Engineer,500.0,Married
7982,123456789012,Nguyễn Văn An,23/05/1996,Male,Trà Vinh,Software Developer,20.0,Single
7983,524789641235,Nguyễn Thị Minh Khai,12/07/1978,Female,Hồ Chí Minh,Teacher,20.0,Married
7984,123456789123,Nguyễn Văn An,30/05/1985,Male,Trà Vinh,Software Engineer,15.0,Single
7985,123456789012,Nguyễn Văn An,12/05/1989,Male,Tây Ninh,Teacher,15.0,Married
7986,123456789012,Nguyễn Văn Anh,23/05/1985,Male,Lâm Đồng,Software Engineer,15.0,Single
7987,345678123456,Nguyễn Văn A,20/01/1990,Male,Cần Thơ,Software Engineer,22.0,Single
7988,123456789012,Trần Thị Hoàng Yen,12/04/1990,Female,Gia Lai,Teacher,7.0,Single
7989,237846913482,Nguyễn Văn Anh,12/08/1987,Male,Ninh Bình,Engineer,450.0,Married
7990,123456789012,Nguyễn Văn An,01/12/1985,Male,Đà Nẵng,Software Engineer,35.0,Married
7991,123456789012,Nguyễn Văn Anh,20/03/1990,Male,Hà Nam,Software Engineer,450.0,Single
7992,325768984521,Nguyễn Văn A,23/07/1992,Male,Lai Châu,Software Engineer,25.0,Single
7993,123456789012,Nguyễn Văn A,20/10/1990,Male,Thái Bình,Engineer,300.0,Single
7994,123456789012,Nguyễn Thị Minh Khai,24/12/1987,Female,Bình Phước,Software Engineer,45.0,Single
7995,123456789101,Nguyễn Văn Anh,20/05/1987,Male,Lai Châu,Software Engineer,500.0,Single
7996,123456789012,Nguyễn Văn An,20/07/1985,Male,Hồ Chí Minh,Software Developer,30.0,Single
7997,123456789012,Nguyễn Thị A,25/07/1990,Female,Vĩnh Long,Teacher,30.0,Single
7998,123456789012,Nguyễn Văn An,13/03/1987,Male,Nghệ An,Software Engineer,30.0,Single
7999,123456789012,Nguyễn Văn A,20/05/1990,Male,Sóc Trăng,Software Developer,700.0,Single
8000,123456789012,Nguyễn Văn An,20/05/1985,Male,Quảng Bình,Software Engineer,700.0,Married
8001,123456789012,Nguyễn Văn Anh,25/03/1994,Female,Hồ Chí Minh,Teacher,15.0,Single
8002,123456789012,Nguyễn Thị Minh Khai,01/05/1986,Female,Sóc Trăng,Teacher,30.0,Married
8003,123456789123,Nguyễn Văn Anh,01/01/1980,Male,Gia Lai,Engineer,500.0,Married
8004,123456789012,Nguyễn Văn Anh,26/07/1990,Male,Cần Thơ,Engineer,200.0,Married
8005,123456789123,Nguyễn Văn Anh,24/06/1988,Male,Hà Nội,Software Engineer,15.0,Single
8006,123456789012,Nguyễn Văn A,12/06/1980,Male,Bạc Liêu,Engineer,200.0,Married
8007,123456789012,Nguyễn Văn An,12/03/1987,Male,Bắc Kạn,Software Engineer,500.0,Married
8008,123456789012,Nguyễn Văn Minh,02/04/1985,Male,An Giang,Engineer,15.0,Married
8009,123456789012,Nguyễn Văn Anh,27/05/1990,Male,Cần Thơ,Software Developer,40.0,Single
8010,123456789012,Nguyễn Văn Anh,20/04/1990,Male,Vĩnh Phúc,Software Engineer,200.0,Single
8011,926374859201,Nguyễn Văn Minh,15/05/1990,Male,Hà Tĩnh,Software Developer,22.0,Single
8012,123456789123,Nguyễn Văn An,20/03/1990,Male,Cần Thơ,Software Engineer,500.0,Married
8013,123456789123,Nguyễn Văn An,12/08/1980,Male,Tiền Giang,Software Developer,500.0,Married
8014,123456789012,Nguyễn Thị Kim Ngân,23/04/1985,Female,Hải Phòng,Teacher,15.0,Married
8015,123456789012,Nguyễn Văn Anh,17/04/1990,Male,Quảng Trị,Engineer,500.0,Single
8016,894561237890,Nguyễn Văn Anh,15/03/1985,Male,Đồng Nai,Architect,25.0,Married
8017,874120398765,Nguyễn Thị Lan,20/04/1980,Female,Sơn La,teacher,15.0,Married
8018,123456789012,Nguyễn Văn Anh,30/05/1987,Female,Thừa Thiên Huế,Software Engineer,20.0,Married
8019,123456789123,Nguyễn Văn An,15/05/1985,Male,Đà Nẵng,Engineer,500.0,Married
8020,769210458123,Nguyễn Văn Hạnh,23/07/1990,Male,Bến Tre,Engineer,650.0,Married
8021,347691245721,Nguyễn Văn Anh,13/07/1987,Male,Long An,Software Engineer,800.0,Married
8022,123456789012,Nguyễn Văn Anh,25/05/1990,Male,Hưng Yên,Software engineer,15.0,Single
8023,123456789123,Nguyễn Văn Anh,25/06/1990,Female,Sơn La,Teacher,17.0,Married
8024,123456789012,Nguyễn Văn A,20/05/1990,Male,Kiên Giang,Software Engineer,20.0,Single
8025,893571943534,Nguyễn Văn Anh,24/05/1990,Male,Thừa Thiên Huế,Engineer,650.0,Married
8026,123456789012,Nguyễn Văn A,12/10/1990,Male,Hà Tĩnh,Engineer,500.0,Married
8027,123456789012,Nguyễn Văn A,28/12/1990,Male,Bình Thuận,Engineer,20.0,Single
8028,123456789123,Nguyễn Văn A,20/03/1991,Male,Thái Nguyên,Engineer,500.0,Single
8029,123456789012,Nguyễn Văn Anh,20/03/1985,Male,Bình Dương,Engineer,500.0,Married
8030,123456789012,Nguyễn Văn Anh,25/08/1995,Male,Phú Thọ,Engineer,500.0,Single
8031,345678123456,Nguyễn Văn Anh,23/05/1987,Male,Tuyên Quang,Software Engineer,25.0,Single
8032,123456789012,Nguyễn Văn Anh,30/11/1990,Male,Cần Thơ,Software Engineer,25.0,Single
8033,123456789012,Nguyễn Văn An,28/08/1995,Male,Bến Tre,Teacher,45.0,Single
8034,123456789123,Nguyễn Văn Anh,23/05/1992,Male,Bắc Kạn,Engineer,500.0,Married
8035,520365897124,Nguyễn Thị Kim Anh,20/05/1985,Female,Thái Bình,Teacher,30.0,Married
8036,982734129837,Nguyễn Văn An,15/04/1985,Male,Nam Định,Engineer,450.0,Married
8037,123456789123,Nguyễn Thị Minh Khai,12/04/1986,Female,Bến Tre,Teacher,45.0,Married
8038,987654321012,Nguyễn Văn Anh,23/07/1992,Male,Vĩnh Phúc,Software Developer,27.0,Single
8039,384216898142,Nguyễn Thị Minh Châu,03/07/1980,Female,Nghệ An,Accountant,18.0,Married
8040,123456789012,Nguyễn Văn Anh,20/05/1995,Male,Hậu Giang,Teacher,500.0,Single
8041,23456789123,Nguyễn Văn An,14/08/1990,Male,Cao Bằng,Software Developer,400.0,Married
8042,123456789012,Nguyễn Thị Minh Khai,17/08/1980,Female,Bắc Ninh,Teacher,20.0,Married
8043,123456789012,Nguyễn Văn An,20/04/1992,Male,Vĩnh Phúc,Engineer,500.0,Single
8044,547128463758,Nguyễn Văn Thanh,12/05/1990,Male,Kiên Giang,Engineer,500.0,Single
8045,789654123012,Nguyễn Văn Anh,12/11/1987,Male,Trà Vinh,Software Engineer,15.0,Single
8046,123456789123,Nguyễn Văn A,20/05/1990,Male,Lào Cai,Engineer,900.0,Single
8047,123456789012,Nguyễn Văn Minh,18/04/1985,Male,Gia Lai,Software Engineer,20.0,Single
8048,123456789012,Nguyễn Văn Minh,20/02/1989,Male,Tây Ninh,Engineer,900.0,Single
8049,123456789012,Nguyễn Văn A,01/12/1990,Male,Quảng Ngãi,Software Developer,25.0,Single
8050,123456789012,Nguyễn Văn A,20/05/1990,Male,Hồ Chí Minh,Teacher,15.0,Single
8051,123456789012,Nguyễn Văn A,01/01/1980,Male,Cần Thơ,Software Engineer,500.0,Married
8052,312345678901,Nguyễn Văn Anh,24/05/1990,Male,Bình Định,Software Engineer,500.0,Single
8053,452736189274,Nguyễn Thị Minh Châu,16/02/1985,Female,Thanh Hóa,Teacher,15.0,Married
8054,123456789012,Nguyễn Văn A,20/02/1990,Male,Phú Thọ,Engineer,500.0,Single
8055,123456789012,Nguyễn Văn A,20/10/1980,Male,Bắc Ninh,Software Engineer,500.0,Married
8056,987654321012,Nguyễn Thị Thanh Hằng,15/07/1985,Female,Tây Ninh,Doctor,500.0,Single
8057,123456789012,Nguyễn Văn Anh,08/02/1992,Male,Bến Tre,Software Engineer,500.0,Single
8058,687435890134,Nguyễn Minh Anh,23/04/1992,Male,Thừa Thiên Huế,Software Engineer,15.0,Single
8059,123456789012,Nguyễn Thanh Tuấn,31/07/1990,Male,Bắc Kạn,Software Engineer,30.0,Single
8060,123456789123,Nguyễn Văn Hùng,21/05/1990,Male,Quảng Ngãi,Software Engineer,750.0,Single
8061,123456789012,Nguyễn Văn A,15/04/1990,Male,Quảng Ngãi,Engineer,600.0,Married
8062,123456789012,Nguyễn Thị Huong,16/03/1987,Female,Thái Nguyên,Teacher,15.0,Married
8063,123456789012,Nguyễn Văn Đức,12/08/1995,Male,Thừa Thiên Huế,Software Engineer,200.0,Single
8064,492837501283,Nguyễn Văn Anh,12/05/1985,Male,Ninh Bình,Software Developer,220.0,Married
8065,123456789012,Nguyễn Văn A,30/05/1985,Male,Hà Giang,Software Developer,20.0,Married
8066,123456789012,Nguyễn Văn Thành,15/08/1990,Male,Bình Định,Engineer,15.0,Single
8067,123456789012,Nguyễn Thị Bình,12/05/1985,Female,Cần Thơ,Teacher,15.0,Married
8068,345678912345,Nguyễn Văn Anh,01/06/1990,Male,Bến Tre,Engineer,500.0,Married
8069,123456789012,Nguyễn Văn Anh,25/07/1990,Female,Ninh Bình,Teacher,15.0,Single
8070,123456789012,Nguyễn Văn A,12/06/1970,Male,Lâm Đồng,Software Developer,500.0,Married
8071,123456789012,Nguyễn Văn Anh,21/06/1995,Male,Bình Phước,Engineer,700.0,Single
8072,582364812365,Nguyễn Văn A,23/04/1989,Male,Lào Cai,Engineer,500.0,Married
8073,123456789012,Nguyễn Văn An,12/05/1990,Male,Hồ Chí Minh,Engineer,500.0,Single
8074,786543219012,Nguyễn Văn An,29/08/1986,Male,Sóc Trăng,Software Engineer,35.0,Single
